Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01 00:00:00+03:00,1871.300048828125,2103.0,1826.800048828125,1946.199951171875,1946.199951171875,119726462800
2022-03-01 00:00:00+03:00,1969.0999755859375,2562.300048828125,1946.5,2547.10009765625,2547.10009765625,215755277700
2022-06-01 00:00:00+03:00,2554.300048828125,3199.0,2359.10009765625,3171.199951171875,3171.199951171875,221007177800
2022-09-01 00:00:00+03:00,3168.39990234375,4988.7001953125,3048.699951171875,4977.60009765625,4977.60009765625,345160269300
2022-12-01 00:00:00+03:00,5046.2998046875,5704.7998046875,4186.0,5237.2998046875,5237.2998046875,260276750000
2023-03-01 00:00:00+03:00,5258.7001953125,5503.10009765625,4752.89990234375,4812.89990234375,4812.89990234375,71464179100
